symbol,PER,ROE,SMA20_diff,RSI,target
BRO,30.869081,0.16519,0.0013205072789554,52.61665598462348,0
TPL,63.68419,0.39523998,-0.0533103760997589,43.50684458352209,0
B,14.446969,0.10283,0.0229588984323905,53.76532726901036,1
TW,59.925922,0.09425,0.0200389429299749,52.77541424961789,1
QSR,23.752542,0.27746,0.0328866869333881,65.6631962437325,1
HSY,19.131775,0.37483,-0.0411091445767791,34.98106100879136,0
FNV,52.292835,0.10195,0.0169296428304686,49.86245399974813,1
NRG,25.050795,0.44912997,0.1628519714036276,83.91777829572293,1
MDY,18.710081,-1.0,0.0033582339347764,57.7130798738915,0
STLA,4.754808,0.06722,-0.0168985732904235,57.14286598955788,0
WTW,16.6491665,-0.00484,0.0025629944109702,49.54342423566906,0
CCL,14.354839,0.2587,0.0580375231379793,72.681306840569,0
XYL,33.436657,0.08505,0.0026632874151848,54.78842031661126,0
CNC,8.320059,0.12527001,-0.065765719754614,40.19778738566166,0
HUM,15.873676,0.10099,-0.0897060573031453,34.18641430053155,0
RJF,14.000001,0.18866,-0.004613167249,56.54493861419863,0
LPLA,25.778547,0.40359002,0.0464188613131644,74.85775293848329,0
WIT,19.066666,0.16714,-0.0141330934036466,46.15382851934331,0
BIDU,8.314484,0.093739994,-0.0548952651845669,35.60909031795278,0
ANSS,50.767067,0.102299996,0.021526518114311,68.67702521821104,1
GIS,11.731868,0.26834,-0.0241583764742315,37.4812839790861,0
PUK,13.357143,0.13176,0.0044762970716662,59.93973481018476,1
MTB,12.002676,0.09405,0.0037394303609861,56.53735246180574,0
AVB,24.630596,0.096920006,-0.040396578787924,32.54729448493465,0
IRM,234.65854,-1.0,0.0013895128110662,46.25000223517498,1
OWL,114.18751,0.059499998,-0.0192841682231474,50.1670868493738,0
VTR,194.30302,0.01381,-0.025005856806946,35.498831692983075,0
ERIC,173.2,0.020550001,0.027344431883468,66.40001892092731,1
LVS,22.234636,0.44687,0.0023822371781528,61.29869190511011,0
GALDY,132.6842,0.03511,0.0,57.318826798408224,0
AMKBY,4.226667,0.13168,0.0512353023505723,61.40352873188979,1
DSFIY,100.6,0.01224,0.0231564729834696,53.250217400165766,1
DTE,18.421623,0.13295999,0.0010832286213452,49.08371700731273,1
LEN,7.6773725,0.15213999,-0.0333298096237603,42.11967613423434,0
DD,2255.0,0.00199,0.0038730592107087,58.60295672730353,0
K,20.753149,0.38149,-0.0003336827344672,45.21733938380702,1
TEF,16.6491665,0.0023999999,0.035753369678921,59.79379973611714,1
NTR,56.292454,0.02258,0.0430267856446878,65.84473590974602,1
NOK,21.36,0.05712,0.0434430667941798,75.38466165766543,1
RYAAY,17.030396,0.22,0.1027790619070224,79.99997577971163,1
BR,35.58108,0.33918,-0.0018259950748259,64.24749922843708,1
LI,27.533335,0.12199,0.0722299509290215,72.64850877474595,1
KEYS,37.565727,0.14297,0.029188082210744,74.27594825265183,0
AWK,26.158472,0.10428,0.0026699067590096,44.34604747066541,1
CQP,13.93494,-1.0,-0.0117405721054511,46.42105212375209,0
WRB,16.955917,0.20686,0.0096642300100465,53.7014009543912,1
STT,10.822072,0.1122,0.0244437972323305,72.6453551946713,0
EQR,25.805346,0.08901,-0.0356995064060423,34.95326103232155,0
ROL,57.444443,0.37827,0.0075093465991457,50.49750701874297,1
EXE,16.6491665,-0.07096,0.0504207392466599,74.98452373999883,1
HPQ,10.064748,-1.0,0.0268831856498781,68.70502424835585,0
TSCO,24.726368,0.49624002,-0.0275019142998218,41.025645585670986,0
PUBGY,14.645161,0.16059999,0.0352494012293488,67.31301646342752,1
CUK,12.967743,0.2587,0.0541221076830539,71.72677774415888,0
IOT,16.6491665,-0.15613,0.0367180463281135,68.44920567893831,0
ONC,16.6491665,-0.11439,0.0090000144918527,40.40403017988029,0
AEE,21.352549,0.10159001,-0.0142690153837407,38.80083455319436,0
GDDY,35.229286,2.45696,-0.0156609413930786,51.87318389373184,1
TYHOY,8.663865,-1.0,0.0113644002405554,49.94891216829777,1
BBD,9.333333,0.112670004,0.0779273273069526,74.80833802075418,1
NUE,19.134039,0.074039996,-0.0688033428674133,24.87437699680511,0
FUJIY,14.68,0.0802,0.0114372582960598,59.68586648851421,1
IP,40.74359,0.03006,0.0193328920907672,65.75841356892879,0
WDS,7.454545,0.102239996,0.0326308116182448,75.58685719274759,0
VRSN,34.24235,-1.0,-0.0032611067778633,43.05991944083204,1
FITB,11.809524,0.11715,-0.0136680921247449,49.35692886077269,0
RKT,634.0,0.01543,0.0217978503614319,57.480317325747,1
TME,20.611765,0.14661999,0.1548349085947865,80.74075434597441,1
PPL,25.873133,0.07018,-0.0181252193133598,35.650620007235005,1
PPG,19.483187,0.1765,0.0013103590057086,51.30584215061125,0
VOD,16.6491665,-0.06481,0.0859869548610892,68.35442885166742,1
SMCI,21.788044,0.20062,0.0670747983215525,66.48626264551274,0
VG,19.982456,-1.0,0.1889353212253095,80.2127626763587,0
YAHOY,25.275862,0.05896,-0.0010221569054781,48.02631702779773,1
TOST,157.37038,0.10987,0.0598653409015759,74.79494218214403,1
KB,6.7984867,0.09505,0.0813251183474315,78.96403302409868,1
FCNCA,10.438621,0.114580005,-0.0198783978509231,47.35955965877726,0
ATO,21.96648,0.09186,-0.0080914270559165,42.10124153102658,1
VLTO,28.702856,0.46036,0.0245322719803595,69.7924745840406,1
DOV,23.655584,0.16876,0.0013058753689891,57.74244507560503,0
ZM,23.807808,0.12191,-0.0156627491519513,54.34241140534159,0
SBAC,30.4,-1.0,-0.0167077999394937,38.02691437696077,1
IQV,18.690313,0.2164,-0.071189587458311,35.91679244207097,0
UAL,6.792539,0.33571997,-0.0072081959657343,49.6734075041404,0
TYL,85.50152,0.08871,0.0139412338498399,64.72461359911291,0
FE,22.398937,0.09274,-0.0054082877921499,44.469390149692615,0
MTD,27.8535,-1.0,0.0003874664349618,52.96895682508202,0
CDW,22.572493,0.48707,0.0317939402220873,69.71088220827764,0
CNP,25.385134,0.092209995,-0.0035679375271724,39.00597608474863,1
STE,39.512196,0.09458999,0.0403466100017038,67.74192334185258,1
UI,43.306168,2.37679,0.0309812636898217,62.04090843987732,1
FTV,30.557016,0.07695,-0.0085314599162116,58.37359958818464,0
CVE,12.390909,0.09449001,0.0600404434153872,77.28532485293997,0
FOXA,13.623763,0.16621,0.0491803407432142,74.70084806854192,0
BNTX,16.6491665,-0.039389998,0.00640733988659,46.507938535032686,0
GIB,19.338182,0.18340999,-0.0021999234465991,57.27589238926736,0
DRI,23.001127,0.48222,0.0040601618094725,52.3183608774919,1
TU,28.298244,0.06461,0.0381000963694104,69.2028872833069,1
ES,27.833334,0.05617,0.0366506892409078,66.7740860792437,1
ADM,16.880281,0.05888,-0.0052707022724966,54.89335211821368,1
CPAY,22.774578,0.30040002,-0.0283283248123627,47.03526510990884,0
MKL,13.679779,0.11318,-0.0069860052504206,48.41049550710668,1
CHKP,30.140211,0.30921,0.041029428525603,67.70930499434638,1
FTS,20.234308,0.074650005,0.0050293110267752,47.49662536230575,1
SW,53.341465,0.04226,0.0085894174910451,70.51795568565049,0
CHD,41.17597,0.13354999,0.0142671842912769,62.74265962208067,0
MT,19.33758,0.02254,-0.0047696158047901,50.29940758072813,1
DUOL,256.2611,0.120570004,0.0627657544938537,63.44329931936405,1
EL,16.6491665,-0.15976,0.025868159376398,68.2510473556797,0
CBOE,30.391077,0.19018,0.0311853693830887,49.907124545700775,1
CINF,15.868336,0.10974,0.0020545540894376,54.69962193068187,1
IX,9.598131,0.085769996,0.0124461373792597,58.46158210105618,1
HPE,8.375,0.12060001,0.0177017097379853,62.88661550683107,0
TDY,27.784,0.086210005,0.0056433169102641,58.54931411890179,0
STM,20.686441,0.063140005,0.0032262698635214,62.37113520312438,0
PODD,57.798557,0.37917998,0.1006496690509422,83.08829438886585,1
CCJ,143.14633,0.03946,0.1747280087365771,84.14904473463673,1
WBD,16.6491665,-0.27281,0.012829162523274,68.63908230446404,0
SYF,7.7726026,0.18597999,0.0047070234312288,58.79502482725535,0
STX,16.244957,-1.0,0.1372485465389332,81.8060994116096,1
EIX,8.011315,0.15001,0.0030814864455005,60.54253363612588,1
PHG,75.166664,0.01993,-0.073484429366876,25.74569214867371,0
DG,19.841486,0.15890001,0.080634579377916,67.70832996064328,1
BEKE,34.773586,0.0652,-0.0651550710626322,24.02598287267294,0
NJDCY,19.08,0.09623,0.0259167531449996,59.40594573591808,1
DIDIY,120.00001,0.01287,0.074294208588247,75.26599128756735,0
OKTA,2062.0,0.00456,0.035235846756274,67.31515892573768,1
PBA,16.986425,0.11574,-0.0137144538774398,33.40959819967196,1
PHYS,3.7281976,-1.0,0.0227884335856407,52.26480743612467,1
HKHHY,38.61,0.05218,-0.0141003200055078,42.4102846203585,1
AU,14.345278,0.24676001,0.0500965874086202,54.93763445124067,1
NTNX,16.6491665,-1.0,0.0459093683270685,70.83571164612788,1
CMS,20.606508,0.11234,-0.0259993668416818,38.206334952731176,0
GFS,16.6491665,-0.01652,-0.0158726152935993,53.50051301102794,0
PINS,11.360293,0.48411,0.0445541055638933,67.81251384567273,0
WSM,17.957907,0.50154996,-0.0335990010349974,49.42651522394735,0
WAT,31.459581,0.40822,-0.0094488164031026,49.07364379899432,0
ASX,19.28,0.11062,0.0201598292346204,64.17913917732434,0
TROW,10.558455,0.18447,-0.0047345551096279,55.5946421323231,0
AMCR,16.0,0.20796,-0.0303030271754089,37.93102767890264,0
EME,20.491817,0.37744,0.0401798051645736,67.02381414036344,1
LII,25.252003,1.3148301,-0.0118628786011736,51.79569207608349,0
TELNY,22.850746,0.1303,0.0189345116720965,51.07034646964004,1
NVR,14.556071,0.38251,-0.0134571211149558,49.6554091246307,1
DOW,70.799995,0.020599999,-0.047603048317123,44.97606840414859,0
INVH,42.32051,0.048070002,-0.0363591800345836,26.86911306480708,1
NTRA,16.6491665,-0.18661,-0.0050357737039867,45.3440434077187,0
LH,28.005774,0.08981,-0.009388207776869,45.0836522299917,0
NTRS,9.885982,0.17681,0.0404300091084178,75.01451845284274,0
NTAP,18.148148,1.14329,0.0251957579619701,65.31504689960039,0
CKHGF,28.410563,0.29116,0.189345269908994,100.0,1
HUBB,26.391216,0.25917,0.0532986383524823,76.46301149918958,1
PTC,46.238358,0.13915,0.0236891693122588,63.02521547164409,1
DVN,7.09795,0.20963,-0.0246345478316794,53.59999247233264,0
SDZNY,inf,0.000120000004,0.079208352677552,82.09791343995639,1
LDOS,15.356496,0.30945998,-0.0077465506690035,58.64691393538411,1
EXPE,18.97136,0.52188,-0.0265706436938285,42.49548082597498,0
AER,10.020445,0.12517999,0.0263671005729413,76.61798083891469,1
AS,100.10811,0.045289997,0.255891258169755,87.83422744544454,1
PHM,6.9357343,0.25522,-0.0405666155431702,38.30335349858444,0
GRAB,495.0,-0.0051599997,0.0038531314288189,53.91302905596617,1
TSN,21.614786,0.051149998,-0.025062325841418,47.012388940568606,0
RBA,52.79803,0.07388,0.0264956168109741,70.12708097384565,1
STLD,16.467806,0.13199,-0.0507498892410075,35.15981244678217,0
BCE,71.76666,0.03164,-0.0095001081940923,51.650958780124526,0
RF,10.26087,0.11306,-0.0095824402007671,51.62093553215687,0
DGX,21.647282,0.13951999,-0.0261948880314456,36.85739463906934,0
MKC,24.520689,0.14659001,-0.0482945926423213,32.078693043873244,0
IFF,16.6491665,-0.060349997,-0.0215264090474088,38.86205384145694,0
SSNC,24.779503,0.12236,0.022345808998871,58.81127782462728,0
ESS,25.76195,0.12810999,-0.0457725958013463,31.27235353825226,0
UMC,12.612904,0.11552,0.0358988138794164,66.40625640284404,1
KOF,16.224873,0.17362,0.0213897514236799,57.36677130982202,1
GFI,16.731884,0.25844,0.0600009208825914,51.288349100352,1
RDDT,20.192387,0.05767,-0.0944671145095867,38.01754842703795,0
DECK,15.963666,0.41818002,-0.1604004613414435,35.89156936609972,0
GPN,11.988673,0.07102,-0.0625613343102418,32.23139757645944,0
VIK,34.738094,-1.0,-0.0018812953460149,53.56356253107677,0
ONON,76.89474,0.15726,0.0959417606098342,81.14806170898872,1
RIVN,16.6491665,-0.53723997,0.0706212744565992,66.19937616034088,1
ERIE,29.685106,0.3238,-0.029208665643532,39.44903342397324,0
MAA,31.758835,0.09368,-0.0508293771754064,26.33561602549787,0
TEVA,16.6491665,-0.19114,0.0173354347118646,54.37788153450575,1
WSO,34.85605,0.20813999,-0.0331901473282878,35.56802693759002,0
WY,51.489796,0.03706,-0.0292980536516702,43.99998931883543,0
CTRA,14.339181,0.09404001,0.0069329718856154,45.90843625630935,0
BIIB,12.431818,0.09191,0.0256138286762144,56.275419365807714,0
DLTR,18.254658,0.18466999,0.0314874334267188,61.55530932039095,1
LYB,19.422146,0.07437,-0.0317405414945305,49.70371113425046,0
ZBH,20.586666,0.07318,-0.0409391861361742,55.8378295229647,0
SHG,6.205288,0.081429996,0.0789470529860888,81.72485452057391,1
ULTA,16.050472,0.50386,0.0146878605448904,59.14765357536033,1
L,14.406557,0.07998,0.0007002838748831,57.51709012166202,1
NI,21.091892,0.09364,-0.0022883455006526,48.157553396100575,0
XPEV,16.6491665,-0.15454,-0.0005746779476912,50.32188562331535,1
IHG,30.501299,-1.0,0.0075460934638196,58.08753473060304,0
LUV,34.775284,0.05593,0.0143882795636232,59.08143749723752,1
RYAN,190.69444,0.18193,0.0046764985717784,55.02416987235622,1
TPG,16.6491665,0.0058600004,-0.031167796880075,50.73795221441328,0
RPRX,13.244898,0.17998,-0.0092060062997021,47.771908097247135,0
PSTG,178.8387,0.08285,0.0788720557804098,77.25381370672585,0
KKPNY,20.73913,0.22531,0.0383108293926844,57.83133291509541,1
ON,28.659721,0.07852,-0.0137765253767388,60.592600839459934,0
GFL,16.6491665,-0.09644,-0.0100725413016958,34.47835717599827,1
ESLT,48.087563,0.11251,-0.0440620187035762,40.09075284653247,1
CRBG,28.348215,0.057010002,0.0080805288407929,61.55339554125148,0
CHWY,48.263733,1.01785,0.0992916252380594,90.03933191244488,1
PFG,16.490364,0.09733,-0.0143728983688882,51.99293419461915,0
FSLR,13.456244,0.16766001,0.0437900486741298,64.2064088864263,1
DOCU,16.655512,0.68183,-0.011473021211686,54.6347698502865,1
USFD,34.784405,0.11164,0.0563709142740994,75.60638648850991,1
GWRE,16.6491665,-0.013350001,-0.0050566961632173,48.72232557454408,1
JBL,37.331833,0.24104,0.047155050799514,84.0131330573883,1
TS,9.929878,0.10538,-0.0316778536231751,41.18851337724407,0
CFG,12.561904,0.06367,0.0012115310093153,55.779578024457145,0
KEY,16.6491665,0.0014300001,-0.0056863456485603,51.35950355956527,0
DKNG,16.6491665,-0.46785,-0.0081849708887946,54.52812493295188,0
NMR,7.714286,0.0988,0.0326842940177586,72.61907600223887,0
TWLO,16.6491665,-0.0039,0.0540099798399532,69.6388319841235,0
GPC,20.690165,0.19131,0.0361303340407299,65.48453561541822,1
SMMT,16.6491665,-1.23928,0.0453948083008197,40.85930950770644,1
FDS,32.89268,0.28119,0.0288353762956926,72.09578060393292,1
TECK,731.99994,-0.0130900005,0.0262736832151876,58.95287907923149,0
HAL,8.3305435,0.21004,-0.0239478497027422,50.56946796650362,0
OMVKY,14.467392,0.06473,0.0127834700651724,62.6262533824106,1
MOH,14.752538,0.26718,-0.0437970916471657,40.81865987874676,1
EC,5.7785234,0.19107,0.0349179204172969,77.44359338766648,0
WDC,17.18493,0.13558,0.0774830161951986,77.13383922635188,1
KGC,15.010203,0.18765,0.0210668817758914,51.80505182116444,1
FMS,24.183332,0.05302,0.0513540620548735,76.23457453305998,1
GEN,26.78641,0.29167998,0.0072245462548467,66.49526863920975,1
TRU,44.47059,0.08886,-0.0381781220728267,47.189584485679575,0
CSL,21.550974,0.33201,-0.0091916662617756,52.61669057112365,1
CYBR,16.6491665,-0.053579997,0.0620640029155412,61.23854920265929,1
PKG,19.968586,0.20211,0.0162428221640051,64.62960512280249,0
RL,23.586918,0.29487,0.0802671689063439,78.48277366105236,0
TRMB,11.508972,0.30996,0.0419667124091172,76.8273193655171,0
SNA,16.69054,0.19538,0.0037892017107952,59.394814999271176,0
TPR,20.228949,0.40273,-0.005659188417567,60.32296925447447,0
RBRK,16.6491665,-1.0,0.156015085928878,91.15455666227538,1
CNH,15.95,0.12798001,0.0165546392885726,60.85736395284965,0
CG,15.057823,0.18983999,0.0342808984435077,64.8717147916289,0
DPZ,27.54759,-1.0,-0.008875017588001,52.68282258895589,1
BURL,30.133505,0.42547,-0.0529846629112099,48.73460142950448,0
NWSA,34.02439,0.067150004,0.0011482590589418,53.28467051662592,0
BF-A,16.196173,0.27985,-0.0220720471266201,46.18179750046991,1
CASY,31.061323,0.16819,-0.0146998012744521,37.3048282849129,1
CLX,23.455198,3.18652,-0.0395714046332815,35.931063856547865,0
FIX,28.335337,0.37809,0.0636201904682808,70.30994990110501,1
SYM,16.6491665,-0.12445,0.1400195911339316,71.72206835503212,1
EDPFY,17.75,0.04997,0.0393819842337478,69.30693870635824,1
HRL,21.333334,0.09523,-0.0037899098720649,52.98703447647196,1
EBR,10.0,0.082770005,-0.0190880081696919,43.62415205297827,1
JBSAY,7.6275506,0.25443,-0.0076994736643243,50.0,1
TLK,11.624999,0.18236,0.0381395176195853,56.92694040233994,1
FFIV,26.815588,0.19892,0.0243263934319732,69.278508514062,0
SUI,144.49397,0.017180001,-0.0143392591001928,36.2728450376939,0
SFM,36.72584,0.35736,-0.0152387409678003,39.372404371298224,1
PNR,25.010338,0.1859,0.0169847788875634,60.08606976526577,1
YUMC,17.832634,0.15138,-0.0393977888890751,45.377241692996606,0
LNT,21.282759,0.10712,0.0062673095426289,53.47950408180112,0
AMH,34.86111,0.060300004,-0.0130026414373302,37.18489667856757,1
EQH,13.962264,0.38485,-2.896655843412032e-05,58.25026614170567,0
COO,38.082127,0.05251,-0.0325945389027189,41.78657729724587,0
ZG,16.6491665,-0.0172,-0.0210210265536492,44.24240400324699,0
AFRM,16.6491665,-0.02262,-0.0354421361310561,46.05374591498155,0
BAX,16.6491665,-0.03506,-0.0237261478138254,47.93057760069796,0
BAH,16.08806,0.91220003,-0.1248147670810188,34.453561498003964,0
FLEX,19.658768,0.16229,0.0614260502741165,80.91022203360404,1
RS,20.751955,0.102910005,-0.0124075348251697,47.3704840220896,0
DT,33.503143,0.20864001,0.0604055122985555,80.93681980584105,0
EXPD,18.681063,0.37695,0.0007163163006534,51.15192347274613,0
KSPI,7.402753,0.69214,-0.0612857261297333,30.866658696114243,0
BEP,16.6491665,-0.00149,0.0076773179055241,60.98418542785293,1
UDR,109.638885,0.02848,-0.05820873296655,25.070042976789125,0
CW,38.152275,0.17403999,0.1160458770696308,93.7995002957338,1
VIV,16.032785,0.08355,0.0009210653109181,54.85714503696988,1
BCH,11.553903,0.23437001,0.0160847362389789,65.19916796422342,1
THC,10.447435,0.28816,0.0604911718924892,69.598191068788,1
BJ,27.088371,0.32762,0.0063806263509345,44.56282490433129,1
EVRG,17.31579,0.09047,-0.0125092214753241,37.31746962791495,0
FNF,13.387096,0.14488,-0.0964208448227099,12.561786881596134,0
BAP,10.549586,0.16643,0.0092006287560827,54.26431521227016,1
WST,32.274727,0.17421,-0.0312200365949296,45.35425179752982,0
FUTU,22.532259,0.20667,0.0756988660427927,67.55055897913257,1
J,41.534653,0.06804,0.0134600296991992,51.56793697125313,0
ALAB,72.22901,0.04474,0.1810854384380899,83.18073049277844,1
MDB,16.6491665,-0.06703,0.020329770775327,64.44096166976253,0
BIP,16.6491665,0.044710003,0.0307124957681919,73.13826994534134,1
ARCC,10.583334,0.10288,0.0162391186187338,73.0434551852076,0
MNDY,285.74258,0.05387,0.015453496970668,63.85214659709025,0
NPXYY,21.822784,0.103649996,0.0402279635893254,61.2773097583968,1
BBY,16.336447,0.31633,0.0005007933025521,56.97528643174428,0
ZBRA,26.888363,0.16159001,0.0330457358686866,72.25987762551412,0
BALL,29.40909,0.08219,-0.0135785738452673,49.45848292590445,1
OMC,9.990437,0.31022,-0.0369775573145487,30.903818620883456,0
WES,11.658683,0.39988998,0.0286915093646277,73.87249760320458,0
EG,16.949547,0.06122,-0.0294902633066402,34.797678843906965,0
VDMCY,16.340425,0.19173999,0.0217521262019247,53.64237218555594,1
RPM,22.428858,0.25683,0.0064386103789493,55.61311887276433,0
SOFI,30.44186,0.07513,-0.0126715824316933,52.53863696985022,0
XPO,36.0,0.26178,0.0152460383228993,59.57287907346933,0
DKS,11.901779,0.40076,-0.1143149138052945,36.857439785227946,0
APTV,10.794117,0.15237,0.0467354561571748,73.00882395068194,0
PAYC,36.633522,0.24987,0.0501669353352887,78.85412412936324,1
GGG,29.554771,0.20276,-0.0037816879538351,55.21290563991565,0
BSY,60.794872,0.25165,0.0288453781595648,73.45599860445111,1
UNM,9.4186325,0.14678,-0.0020927442106611,56.56893159649595,1
YPF,8.51282,0.14694999,0.0998178108841335,87.19080779404547,1
ACM,23.040684,0.28333,0.0294089304242703,71.9611012051232,1
KIM,26.947369,0.05208,-0.0200488269933666,46.4071871675344,0
ULS,42.988026,0.42711,0.0702146808743439,81.78399098083428,1
JBHT,24.940107,0.13971,-0.0073860266839627,55.75136165013358,0
BNT,14.044226,0.05659,0.0064797864435847,62.03258547496985,0
AVY,20.455069,0.31949,0.006388071362124,61.573436068655965,0
